rank,lemma,pos,total_count,doc_frequency,is_stopword,is_proper_noun
802,direction,NOUN,143,15,0,0
803,bomb,NOUN,143,6,0,0
804,thank,VERB,142,12,0,0
805,awful,ADJ,142,9,0,0
806,chap,NOUN,142,10,0,0
807,difficulty,NOUN,142,16,0,0
808,like,ADJ,142,13,0,0
809,someone,PRON,141,13,1,0
810,figure,NOUN,141,18,0,0
811,blood,NOUN,141,16,0,0
812,joy,NOUN,141,15,0,0
813,around,ADP,141,9,1,0
814,political,ADJ,141,10,0,0
815,expression,NOUN,140,18,0,0
816,seize,VERB,140,14,0,0
817,hide,VERB,140,14,0,0
818,dirty,ADJ,140,13,0,0
819,Macgregor,PROPN,140,1,0,1
820,Barcelona,PROPN,140,1,0,1
821,enjoy,VERB,139,13,0,0
822,copyright,NOUN,139,9,0,0
823,important,ADJ,139,18,0,0
824,beginning,NOUN,139,17,0,0
825,accept,VERB,139,17,0,0
826,very,ADJ,139,17,1,0
827,stuff,NOUN,139,15,0,0
828,nine,NUM,139,16,1,0
829,pretend,VERB,138,16,0,0
830,private,ADJ,138,17,0,0
831,fat,ADJ,138,10,0,0
832,difference,NOUN,138,16,0,0
833,kitchen,NOUN,138,14,0,0
834,somebody,PRON,138,15,0,0
835,page,NOUN,137,15,0,0
836,burst,VERB,137,13,0,0
837,tear,NOUN,137,15,0,0
838,hope,VERB,136,15,0,0
839,row,NOUN,136,13,0,0
840,past,ADP,136,15,0,0
841,difficult,ADJ,136,16,0,0
842,couple,NOUN,136,14,0,0
843,on,ADV,136,17,1,0
844,form,VERB,136,15,0,0
845,besides,ADV,135,16,1,0
846,box,NOUN,135,13,0,0
847,wrong,ADJ,135,16,0,0
848,breakfast,NOUN,135,15,0,0
849,news,NOUN,135,16,0,0
850,sky,NOUN,134,13,0,0
851,escape,VERB,134,15,0,0
852,inside,ADP,134,13,0,0
853,movement,NOUN,134,12,0,0
854,Boris,PROPN,134,1,0,1
855,ill,ADJ,133,15,0,0
856,baby,NOUN,133,11,0,0
857,garden,NOUN,133,14,0,0
858,character,NOUN,133,16,0,0
859,end,VERB,133,16,0,0
860,quickly,ADV,132,15,0,0
861,outside,ADP,132,16,0,0
862,heavy,ADJ,132,16,0,0
863,notice,NOUN,132,17,0,0
864,fifteen,NUM,132,15,1,0
865,describe,VERB,132,17,0,0
866,skin,NOUN,132,13,0,0
867,Binfield,PROPN,132,2,0,1
868,beautiful,ADJ,131,16,0,0
869,round,NOUN,131,15,0,0
870,curious,ADJ,131,15,0,0
871,disappear,VERB,131,15,0,0
872,promise,VERB,130,15,0,0
873,particular,ADJ,130,15,0,0
874,hard,ADV,130,15,0,0
875,simple,ADJ,130,17,0,0
876,english,ADJ,130,13,0,0
877,slowly,ADV,130,17,0,0
878,river,NOUN,130,12,0,0
879,type,NOUN,130,15,0,0
880,face,VERB,130,15,0,0
881,angry,ADJ,129,14,0,0
882,cheek,NOUN,129,14,0,0
883,pale,ADJ,129,14,0,0
884,speech,NOUN,129,17,0,0
885,in,ADV,129,16,1,0
886,touch,VERB,129,16,0,0
887,settle,VERB,129,15,0,0
888,dust,NOUN,129,14,0,0
889,wise,ADJ,129,15,0,0
890,Paris,PROPN,129,11,0,1
891,Spain,PROPN,129,4,0,1
892,Franklin,PROPN,129,3,0,1
893,Oswald,PROPN,128,2,0,1
894,gentleman,NOUN,128,15,0,0
895,States,PROPN,128,9,0,1
896,belong,VERB,128,17,0,0
897,attention,NOUN,128,15,0,0
898,knowledge,NOUN,128,17,0,0
899,destroy,VERB,128,15,0,0
900,demand,VERB,128,17,0,0
901,writing,NOUN,127,17,0,0
902,surely,ADV,127,15,0,0
903,blow,VERB,127,15,0,0
904,library,NOUN,127,14,0,0
905,gate,NOUN,127,14,0,0
906,Snowball,PROPN,127,1,0,1
907,U,PROPN,127,2,0,1
908,perfectly,ADV,126,16,0,0
909,fool,NOUN,126,16,0,0
910,middle,ADJ,126,16,0,0
911,rule,NOUN,126,18,0,0
912,passage,NOUN,126,14,0,0
913,darkness,NOUN,126,14,0,0
914,comrade,NOUN,126,10,0,0
915,boot,NOUN,125,13,0,0
916,forty,NUM,125,15,1,0
917,be,VERB,125,13,1,0
918,danger,NOUN,125,14,0,0
919,sister,NOUN,124,12,0,0
920,care,NOUN,124,15,0,0
921,intend,VERB,124,16,0,0
922,bar,NOUN,124,11,0,0
923,ai,VERB,124,4,0,0
924,militia,NOUN,124,5,0,0
925,Verrall,PROPN,124,1,0,1
926,dull,ADJ,123,15,0,0
927,kiss,VERB,123,11,0,0
928,United,PROPN,123,10,0,1
929,mean,NOUN,123,16,0,0
930,experience,NOUN,123,15,0,0
931,mere,ADJ,123,15,0,0
932,object,NOUN,123,15,0,0
933,phrase,NOUN,122,16,0,0
934,join,VERB,122,15,0,0
935,alive,ADJ,122,16,0,0
936,afford,VERB,122,15,0,0
937,circumstance,NOUN,122,15,0,0
938,fighting,NOUN,122,9,0,0
939,toward,ADP,122,8,1,0
940,horrible,ADJ,121,10,0,0
941,inch,NOUN,121,12,0,0
942,virtue,NOUN,121,13,0,0
943,late,ADJ,120,15,0,0
944,neck,NOUN,120,14,0,0
945,seek,VERB,120,14,0,0
946,government,NOUN,120,10,0,0
947,pool,NOUN,120,10,0,0
948,path,NOUN,120,14,0,0
949,Ko,PROPN,120,1,0,1
950,brown,ADJ,119,11,0,0
951,fair,ADJ,119,14,0,0
952,occasion,NOUN,119,16,0,0
953,avoid,VERB,119,18,0,0
954,trade,NOUN,119,11,0,0
955,sweet,ADJ,118,13,0,0
956,likely,ADJ,118,15,0,0
957,unless,SCONJ,118,17,1,0
958,mention,VERB,118,16,0,0
959,outside,ADV,118,12,0,0
960,empty,ADJ,118,14,1,0
961,duty,NOUN,118,16,0,0
962,partly,ADV,118,15,0,0
963,roof,NOUN,118,13,0,0
964,wander,VERB,118,14,0,0
965,silence,NOUN,118,16,0,0
966,reflect,VERB,118,15,0,0
967,fee,NOUN,117,12,0,0
968,bell,NOUN,117,13,0,0
969,obtain,VERB,117,12,0,0
970,art,NOUN,117,16,0,0
971,light,VERB,117,14,0,0
972,possess,VERB,117,16,0,0
973,edge,NOUN,116,15,0,0
974,tiny,ADJ,116,12,0,0
975,wine,NOUN,116,12,0,0
976,devil,NOUN,116,13,0,0
977,vast,ADJ,116,13,0,0
978,surface,NOUN,116,12,0,0
979,possibly,ADV,115,16,0,0
980,front,ADJ,115,13,1,0
981,sound,VERB,115,15,0,0
982,cross,VERB,115,14,0,0
983,tomorrow,NOUN,115,12,0,0
984,act,NOUN,115,16,0,0
985,habit,NOUN,115,17,0,0
986,slip,VERB,115,14,0,0
987,tall,ADJ,114,14,0,0
988,deal,NOUN,114,16,0,0
989,engage,VERB,114,14,0,0
990,bind,VERB,114,16,0,0
991,safe,ADJ,114,16,0,0
992,asleep,ADJ,114,15,0,0
993,drink,NOUN,114,14,0,0
994,approach,VERB,114,15,0,0
995,instant,NOUN,114,15,0,0
996,fascist,ADJ,114,3,0,0
997,push,VERB,113,13,0,0
998,heat,NOUN,113,12,0,0
999,stir,VERB,113,17,0,0
1000,camp,NOUN,113,12,0,0
1001,George,PROPN,113,14,0,1
1002,spot,NOUN,113,14,0,0
1003,any,ADV,112,13,1,0
1004,interesting,ADJ,112,16,0,0
1005,lie,NOUN,112,16,0,0
1006,plan,NOUN,112,14,0,0
1007,Lord,PROPN,112,13,0,1
1008,breast,NOUN,112,12,0,0
1009,fire,VERB,112,13,0,0
1010,Becky,PROPN,112,1,0,1
1011,sorry,ADJ,111,15,0,0
1012,attend,VERB,111,15,0,0
1013,beat,VERB,111,15,0,0
1014,regard,VERB,111,16,1,0
1015,fix,VERB,111,16,0,0
1016,kid,NOUN,111,10,0,0
1017,doubt,NOUN,111,16,0,0
1018,music,NOUN,110,12,0,0
1019,visit,VERB,110,12,0,0
1020,close,ADV,110,16,0,0
1021,cheap,ADJ,110,12,0,0
1022,step,VERB,110,14,0,0
1023,poverty,NOUN,110,12,0,0
1024,secret,NOUN,109,14,0,0
1025,station,NOUN,109,15,0,0
1026,hold,NOUN,109,15,0,0
1027,offer,VERB,109,15,0,0
1028,coffee,NOUN,109,12,0,0
1029,clean,ADJ,109,14,0,0
1030,Warburton,PROPN,109,1,0,1
1031,CHAPTER,PROPN,109,2,0,1
1032,Jones,PROPN,109,9,0,1
1033,donation,NOUN,108,7,0,0
1034,good,NOUN,108,14,0,0
1035,wake,VERB,108,13,0,0
1036,weather,NOUN,108,14,0,0
1037,reality,NOUN,108,17,0,0
1038,roll,VERB,108,13,0,0
1039,shilling,NOUN,108,7,0,0
1040,force,NOUN,108,15,0,0
1041,express,VERB,108,16,0,0
1042,city,NOUN,108,13,0,0
1043,frightful,ADJ,107,8,0,0
1044,example,NOUN,107,13,0,0
1045,poem,NOUN,107,13,0,0
1046,create,VERB,107,15,0,0
1047,hurry,VERB,107,13,0,0
1048,atmosphere,NOUN,107,14,0,0
1049,period,NOUN,107,16,0,0
1050,completely,ADV,107,14,0,0
1051,grasp,VERB,107,14,0,0
1052,chapter,NOUN,107,11,0,0
1053,struggle,VERB,107,15,0,0
1054,gaze,VERB,107,12,0,0
1055,June,PROPN,106,12,0,1
1056,daughter,NOUN,106,12,0,0
1057,admit,VERB,106,17,0,0
1058,prove,VERB,106,16,0,0
1059,hat,VERB,106,15,0,0
1060,event,NOUN,106,14,0,0
1061,bright,ADJ,106,14,0,0
1062,cease,VERB,106,16,0,0
1063,morrow,NOUN,105,5,0,0
1064,proper,ADJ,105,14,0,0
1065,army,NOUN,105,13,0,0
1066,sheet,NOUN,105,15,0,0
1067,meeting,NOUN,105,16,0,0
1068,press,VERB,105,15,0,0
1069,snow,NOUN,105,11,0,0
1070,accord,VERB,105,16,0,0
1071,concern,VERB,104,14,0,0
1072,prevent,VERB,104,17,0,0
1073,act,VERB,104,16,0,0
1074,sign,NOUN,104,17,0,0
1075,horror,NOUN,104,14,0,0
1076,board,NOUN,104,12,0,0
1077,perceive,VERB,104,13,0,0
1078,cloud,NOUN,104,14,0,0
1079,pavement,NOUN,104,8,0,0
1080,telescreen,NOUN,104,1,0,0
1081,husband,NOUN,103,13,0,0
1082,talk,NOUN,103,15,0,0
1083,miss,VERB,103,15,0,0
1084,tired,ADJ,103,14,0,0
1085,everywhere,ADV,103,17,1,0
1086,place,VERB,103,14,0,0
1087,shoe,NOUN,103,13,0,0
1088,peace,NOUN,103,14,0,0
1089,cause,NOUN,103,15,0,0
1090,suggest,VERB,103,15,0,0
1091,absolutely,ADV,102,15,0,0
1092,pretty,ADV,102,13,0,0
1093,grey,ADJ,102,10,0,0
1094,song,NOUN,102,15,0,0
1095,remind,VERB,102,15,0,0
1096,mountain,NOUN,102,10,0,0
1097,secret,ADJ,102,15,0,0
1098,boat,NOUN,102,12,0,0
1099,modern,ADJ,102,15,0,0
1100,spring,VERB,102,15,0,0
1101,evil,NOUN,102,12,0,0
1102,Rector,PROPN,102,1,0,1
1103,Ma,PROPN,102,4,0,1
1104,result,NOUN,102,16,0,0
1105,interval,NOUN,101,12,0,0
1106,information,NOUN,101,14,0,0
1107,past,ADJ,101,14,0,0
1108,charge,NOUN,101,16,0,0
1109,hungry,ADJ,101,14,0,0
1110,print,VERB,101,16,0,0
1111,mind,VERB,101,15,0,0
1112,succeed,VERB,101,15,0,0
1113,success,NOUN,101,16,0,0
1114,off,ADV,100,13,1,0
1115,stranger,NOUN,100,15,0,0
1116,silent,ADJ,100,16,0,0
1117,rest,VERB,100,15,0,0
1118,e,NOUN,100,15,0,0
1119,aware,ADJ,100,13,0,0
1120,observe,VERB,100,12,0,0
1121,fishing,NOUN,100,10,0,0
1122,travel,VERB,99,13,0,0
1123,cat,NOUN,99,12,0,0
1124,pot,NOUN,99,13,0,0
1125,season,NOUN,99,14,0,0
1126,drag,VERB,99,13,0,0
1127,usually,ADV,99,15,0,0
1128,exclaim,VERB,99,13,0,0
1129,penny,NOUN,99,9,0,0
1130,ourselves,PRON,98,14,1,0
1131,present,NOUN,98,16,0,0
1132,win,VERB,98,15,0,0
1133,perfect,ADJ,98,17,0,0
1134,treat,VERB,98,15,0,0
1135,ordinary,ADJ,98,15,0,0
1136,hop,VERB,98,15,0,0
1137,future,NOUN,98,16,0,0
1138,require,VERB,98,12,0,0
1139,fear,VERB,98,15,0,0
1140,breath,NOUN,98,13,0,0
1141,bill,NOUN,98,12,0,0
1142,soldier,NOUN,98,13,0,0
1143,misery,NOUN,98,12,0,0
1144,around,ADV,98,10,1,0
1145,Hilda,PROPN,98,1,0,1
1146,August,PROPN,97,11,0,1
1147,besides,SCONJ,97,15,1,0
1148,terrible,ADJ,97,15,0,0
1149,game,NOUN,97,13,0,0
1150,whisper,VERB,97,13,0,0
1151,suit,NOUN,97,13,0,0
1152,stick,NOUN,97,13,0,0
1153,lean,VERB,97,12,0,0
1154,stream,NOUN,97,13,0,0
1155,tin,NOUN,97,10,0,0
1156,desire,NOUN,97,13,0,0
1157,bag,NOUN,96,13,0,0
1158,respect,NOUN,96,14,0,0
1159,wash,VERB,96,12,0,0
1160,study,NOUN,96,11,0,0
1161,waste,VERB,96,15,0,0
1162,condition,NOUN,96,17,0,0
1163,market,NOUN,96,13,0,0
1164,fling,VERB,96,12,0,0
1165,cup,NOUN,96,11,0,0
1166,House,PROPN,96,8,0,1
1167,advantage,NOUN,96,14,0,0
1168,native,ADJ,96,12,0,0
1169,Ada,PROPN,95,1,0,1
1170,luck,NOUN,95,12,0,0
1171,paragraph,NOUN,95,10,0,0
1172,order,VERB,95,16,0,0
1173,examine,VERB,95,17,0,0
1174,drunk,ADJ,95,14,0,0
1175,flat,ADJ,95,14,0,0
1176,meanwhile,ADV,95,17,1,0
1177,troop,NOUN,95,10,0,0
1178,nevertheless,ADV,95,14,1,0
1179,century,NOUN,95,14,0,0
1180,living,NOUN,95,13,0,0
1181,Boxer,PROPN,95,1,0,1
1182,colour,NOUN,94,12,0,0
1183,close,ADJ,94,16,0,0
1184,poet,NOUN,94,10,0,0
1185,spite,NOUN,94,15,0,0
1186,apart,ADV,94,15,0,0
1187,obviously,ADV,94,13,0,0
1188,though,ADV,94,13,1,0
1189,action,NOUN,94,14,0,0
1190,argument,NOUN,94,16,0,0
1191,float,VERB,94,12,0,0
1192,recognize,VERB,94,12,0,0
1193,splendid,ADJ,93,11,0,0
1194,directly,ADV,93,13,0,0
1195,mine,NOUN,93,16,1,0
1196,owe,VERB,93,16,0,0
1197,prepare,VERB,93,15,0,0
1198,tale,NOUN,93,16,0,0
1199,pair,NOUN,93,12,0,0
1200,beneath,ADP,93,14,0,0
1201,belly,NOUN,93,11,0,0
1202,nowadays,ADV,93,11,0,0
1203,restaurant,NOUN,93,5,0,0
1204,Army,PROPN,93,7,0,1
1205,sir,NOUN,93,9,0,0
1206,July,PROPN,92,10,0,1
1207,Christmas,PROPN,92,6,0,1
1208,cousin,NOUN,92,9,0,0
1209,beg,VERB,92,14,0,0
1210,quite,DET,92,13,1,0
1211,spectacle,NOUN,92,16,0,0
1212,tongue,NOUN,92,15,0,0
1213,group,NOUN,92,12,0,0
1214,cause,VERB,92,14,0,0
1215,need,NOUN,92,16,0,0
1216,impression,NOUN,92,17,0,0
1217,race,NOUN,92,16,0,0
1218,farmer,NOUN,92,7,0,0
1219,iss,VERB,92,1,0,0
1220,trademark,NOUN,91,7,0,0
1221,Literary,PROPN,91,7,0,1
1222,Archive,PROPN,91,7,0,1
1223,copy,VERB,91,15,0,0
1224,sake,NOUN,91,16,0,0
1225,obvious,ADJ,91,15,0,0
1226,glance,NOUN,91,13,0,0
1227,practically,ADV,91,15,0,0
1228,surprise,NOUN,91,15,0,0
1229,physical,ADJ,91,15,0,0
1230,hop,NOUN,91,5,0,0
1231,occasionally,ADV,91,13,0,0
1232,smell,VERB,91,13,0,0
1233,cell,NOUN,91,9,0,0
1234,jail,NOUN,91,9,0,0
1235,worker,NOUN,91,6,0,0
1236,stupid,ADJ,90,13,0,0
1237,trust,VERB,90,15,0,0
1238,date,NOUN,90,16,0,0
1239,late,ADV,90,14,0,0
1240,rush,VERB,90,15,0,0
1241,naked,ADJ,90,12,0,0
1242,anyway,ADV,90,10,1,0
1243,wide,ADJ,90,14,0,0
1244,York,PROPN,90,10,0,1
1245,entirely,ADV,90,14,0,0
1246,utter,VERB,90,13,0,0
1247,dress,NOUN,89,14,0,0
1248,hospital,NOUN,89,8,0,0
1249,sick,ADJ,89,14,0,0
1250,o,NOUN,89,13,0,0
1251,share,VERB,89,17,0,0
1252,journey,NOUN,89,15,0,0
1253,bury,VERB,89,13,0,0
1254,straight,ADV,89,12,0,0
1255,bank,NOUN,89,11,0,0
1256,today,NOUN,89,13,0,0
1257,moon,NOUN,89,13,0,0
1258,narrow,ADJ,89,12,0,0
1259,anybody,PRON,89,11,0,0
1260,detail,NOUN,89,15,0,0
1261,remark,NOUN,89,15,0,0
1262,Nobby,PROPN,89,2,0,1
1263,bone,NOUN,89,11,0,0
1264,situation,NOUN,89,15,0,0
1265,point,VERB,89,14,0,0
1266,gather,VERB,89,14,0,0
1267,near,ADV,89,15,0,0
1268,principle,NOUN,89,12,0,0
1269,holiday,NOUN,88,13,0,0
1270,study,VERB,88,14,0,0
1271,throat,NOUN,88,17,0,0
1272,opportunity,NOUN,88,16,0,0
1273,labour,NOUN,88,10,0,0
1274,vague,ADJ,88,12,0,0
1275,march,VERB,88,12,0,0
1276,bend,VERB,88,13,0,0
1277,confess,VERB,88,13,0,0
1278,shirt,NOUN,88,11,0,0
1279,prison,NOUN,88,13,0,0
1280,crown,NOUN,87,12,0,0
1281,anywhere,ADV,87,16,1,0
1282,dangerous,ADJ,87,16,0,0
1283,everybody,PRON,87,14,0,0
1284,court,NOUN,87,12,0,0
1285,guard,NOUN,87,14,0,0
1286,milk,NOUN,87,13,0,0
1287,prayer,NOUN,87,13,0,0
1288,cottage,NOUN,87,9,0,0
1289,pile,NOUN,87,13,0,0
1290,second,NOUN,87,12,0,0
1291,third,ADJ,86,16,1,0
1292,sudden,ADJ,86,15,0,0
1293,lamp,NOUN,86,13,0,0
1294,clerk,NOUN,86,13,0,0
1295,tobacco,NOUN,86,12,0,0
1296,candle,NOUN,86,14,0,0
1297,dig,VERB,86,10,0,0
1298,near,ADJ,86,15,0,0
1299,reckon,VERB,86,7,0,0
1300,bare,ADJ,86,13,0,0
1301,shape,NOUN,86,12,0,0
1302,sand,NOUN,86,11,0,0
1303,goodness,NOUN,85,11,0,0
1304,staff,NOUN,85,13,0,0
1305,pity,NOUN,85,14,0,0
1306,beauty,NOUN,85,13,0,0
1307,serious,ADJ,85,16,1,0
1308,left,ADJ,85,13,0,0
1309,mud,NOUN,85,11,0,0
1310,whole,NOUN,85,16,1,0
1311,stretch,VERB,85,13,0,0
1312,prisoner,NOUN,85,10,0,0
1313,hate,VERB,84,15,0,0
1314,particularly,ADV,84,16,0,0
1315,wonderful,ADJ,84,14,0,0
1316,happiness,NOUN,84,13,0,0
1317,light,ADJ,84,15,0,0
1318,hit,VERB,84,12,0,0
1319,pink,ADJ,84,13,0,0
1320,inhabitant,NOUN,84,13,0,0
1321,increase,VERB,84,14,0,0
1322,earn,VERB,84,11,0,0
1323,sweep,VERB,84,14,0,0
1324,spanish,ADJ,84,5,0,0
1325,bullet,NOUN,84,9,0,0
1326,revolution,NOUN,84,9,0,0
1327,Walden,PROPN,84,1,0,1
1328,December,PROPN,83,10,0,1
1329,seldom,ADV,83,13,0,0
1330,behind,ADV,83,16,1,0
1331,turn,NOUN,83,16,0,0
1332,quiet,ADJ,83,14,0,0
1333,method,NOUN,83,15,0,0
1334,iron,NOUN,83,14,0,0
1335,vanish,VERB,83,14,0,0
1336,slight,ADJ,83,14,0,0
1337,rid,VERB,83,15,0,0
1338,packet,NOUN,83,9,0,0
1339,gold,NOUN,82,14,0,0
1340,forest,NOUN,82,8,0,0
1341,aunt,NOUN,82,10,0,0
1342,section,NOUN,82,14,0,0
1343,military,ADJ,82,14,0,0
1344,style,NOUN,82,15,0,0
1345,swear,VERB,82,14,0,0
1346,worry,VERB,82,12,0,0
1347,lift,VERB,82,14,0,0
1348,pure,ADJ,82,16,0,0
1349,below,ADV,82,18,1,0
1350,remove,VERB,82,14,0,0
1351,Nature,PROPN,82,11,0,1
1352,ship,NOUN,82,15,0,0
1353,arrest,VERB,82,13,0,0
1354,conscious,ADJ,82,16,0,0
1355,proceed,VERB,82,11,0,0
1356,search,VERB,82,13,0,0
1357,Sid,PROPN,82,2,0,1
1358,mistake,NOUN,81,15,0,0
1359,endure,VERB,81,12,0,0
1360,companion,NOUN,81,12,0,0
1361,imagination,NOUN,81,14,0,0
1362,strength,NOUN,81,16,0,0
1363,swallow,VERB,81,14,0,0
1364,affection,NOUN,81,12,0,0
1365,improve,VERB,81,15,0,0
1366,mark,VERB,81,16,0,0
1367,level,NOUN,81,12,0,0
1368,faint,ADJ,81,12,0,0
1369,oblige,VERB,81,15,0,0
1370,quick,ADJ,81,16,0,0
1371,complete,ADJ,81,16,0,0
1372,MRS,PROPN,81,1,0,1
1373,starve,VERB,81,11,0,0
1374,dry,ADJ,81,13,0,0
1375,attitude,NOUN,81,14,0,0
1376,pub,NOUN,81,7,0,0
1377,jungle,NOUN,81,4,0,0
1378,teacher,NOUN,80,13,0,0
1379,walk,NOUN,80,15,0,0
1380,hurt,VERB,80,13,0,0
1381,hand,VERB,80,15,0,0
1382,force,VERB,80,14,0,0
1383,fast,ADV,80,15,0,0
1384,gradually,ADV,80,14,0,0
1385,list,NOUN,80,15,0,0
1386,regular,ADJ,80,16,0,0
1387,egg,NOUN,80,12,0,0
1388,smile,VERB,80,13,0,0
1389,pause,VERB,80,13,0,0
1390,store,NOUN,80,12,0,0
1391,Benjamin,PROPN,80,5,0,1
1392,Wilson,PROPN,80,3,0,1
1393,fond,ADJ,79,10,0,0
1394,silly,ADJ,79,12,0,0
1395,fetch,VERB,79,13,0,0
1396,marriage,NOUN,79,12,0,0
1397,bath,NOUN,79,12,0,0
1398,declare,VERB,79,16,0,0
1399,special,ADJ,79,17,0,0
1400,soft,ADJ,79,15,0,0
1401,sensation,NOUN,79,13,0,0
1402,dirt,NOUN,79,12,0,0
1403,support,VERB,79,15,0,0
1404,poster,NOUN,79,7,0,0
1405,creep,VERB,79,13,0,0
1406,rod,NOUN,79,7,0,0
1407,Fascists,PROPN,79,2,0,1
1408,comply,VERB,78,7,0,0
1409,cost,VERB,78,11,0,0
1410,sentence,NOUN,78,14,0,0
1411,weak,ADJ,78,15,0,0
1412,honour,NOUN,78,10,0,0
1413,attack,NOUN,78,13,0,0
1414,post,NOUN,78,16,0,0
1415,star,VERB,78,14,0,0
1416,smoke,NOUN,78,14,0,0
1417,spread,VERB,78,16,0,0
1418,Church,PROPN,78,10,0,1
1419,occupy,VERB,78,12,0,0
1420,name,VERB,78,14,1,0
1421,pipe,NOUN,78,10,0,0
1422,practice,NOUN,78,13,0,0
1423,Guards,PROPN,78,1,0,1
1424,bench,NOUN,77,11,0,0
1425,ring,NOUN,77,13,0,0
1426,access,NOUN,77,8,0,0
1427,protect,VERB,77,15,0,0
1428,tax,NOUN,77,12,0,0
1429,o,INTJ,77,11,0,0
1430,possession,NOUN,77,14,0,0
1431,tone,NOUN,77,15,0,0
1432,pine,NOUN,77,8,0,0
1433,cow,NOUN,77,13,0,0
1434,brain,NOUN,77,15,0,0
1435,instantly,ADV,77,15,0,0
1436,Civil,PROPN,77,5,0,1
1437,Sir,PROPN,77,10,0,1
1438,peculiar,ADJ,77,15,0,0
1439,surround,VERB,77,10,0,0
1440,pour,VERB,77,12,0,0
1441,track,NOUN,77,12,0,0
1442,foreign,ADJ,77,14,0,0
1443,Newspeak,PROPN,77,1,0,1
1444,April,PROPN,76,10,0,1
1445,supper,NOUN,76,11,0,0
1446,anxious,ADJ,76,13,0,0
1447,arrange,VERB,76,16,0,0
1448,visit,NOUN,76,15,0,0
1449,eBook,PROPN,76,11,0,1
1450,edition,NOUN,76,15,0,0
1451,opposite,ADJ,76,14,0,0
1452,chiefly,ADV,76,12,0,0
1453,gentle,ADJ,76,13,0,0
1454,wretched,ADJ,76,12,0,0
1455,clock,NOUN,76,12,0,0
1456,once,SCONJ,76,14,1,0
1457,decent,ADJ,76,11,0,0
1458,bitter,ADJ,76,16,0,0
1459,evidently,ADV,76,14,0,0
1460,feed,VERB,76,11,0,0
1461,desire,VERB,76,10,0,0
1462,indian,ADJ,76,10,0,0
1463,revolutionary,ADJ,76,6,0,0
1464,diary,NOUN,75,5,0,0
1465,rage,NOUN,75,13,0,0
1466,return,NOUN,75,15,0,0
1467,furniture,NOUN,75,13,0,0
1468,expense,NOUN,75,13,0,0
1469,inside,ADV,75,12,0,0
1470,close,VERB,75,14,0,0
1471,courage,NOUN,75,13,0,0
1472,commit,VERB,75,17,0,0
1473,bedroom,NOUN,75,12,0,0
1474,filthy,ADJ,75,10,0,0
1475,queer,NOUN,75,9,0,0
1476,due,ADJ,75,17,1,0
1477,Hill,PROPN,75,7,0,1
1478,evil,ADJ,75,13,0,0
1479,poetry,NOUN,75,12,0,0
1480,pursue,VERB,75,12,0,0
1481,wound,VERB,75,12,0,0
1482,angle,NOUN,75,10,0,0
1483,murder,NOUN,75,15,0,0
1484,wisdom,NOUN,75,13,0,0
1485,rat,NOUN,75,9,0,0
1486,uncle,NOUN,74,10,0,0
1487,whenever,SCONJ,74,17,1,0
1488,fault,NOUN,74,15,0,0
1489,otherwise,ADV,74,16,1,0
1490,utterly,ADV,74,14,0,0
1491,main,ADJ,74,15,0,0
1492,clearly,ADV,74,15,0,0
1493,taste,NOUN,74,13,0,0
1494,perform,VERB,74,17,0,0
1495,last,ADV,74,16,1,0
1496,propose,VERB,74,11,0,0
1497,attempt,NOUN,74,17,0,0
1498,Jordan,PROPN,74,2,0,1
1499,Mary,PROPN,74,8,0,1
1500,mass,NOUN,74,13,0,0
1501,shot,NOUN,74,12,0,0
1502,faith,NOUN,74,13,0,0
1503,de,X,74,10,0,0
1504,somewhat,ADV,74,12,0,0
1505,smile,NOUN,74,10,0,0
1506,Farm,PROPN,74,4,0,1
1507,below,ADP,74,15,1,0
1508,West,PROPN,74,9,0,1
1509,article,NOUN,74,13,0,0
1510,crime,NOUN,74,12,0,0
1511,patron,NOUN,74,3,0,0
1512,bother,VERB,73,12,0,0
1513,French,PROPN,73,13,0,1
1514,official,ADJ,73,12,0,0
1515,Christ,PROPN,73,9,0,1
1516,fairly,ADV,73,15,0,0
1517,own,VERB,73,16,1,0
1518,wave,NOUN,73,13,0,0
1519,Big,PROPN,73,7,0,1
1520,useless,ADJ,73,13,0,0
1521,ahead,ADV,73,11,0,0
1522,sport,NOUN,73,7,0,0
1523,customer,NOUN,73,7,0,0
1524,dollar,NOUN,73,7,0,0
1525,Ministry,PROPN,73,3,0,1
1526,September,PROPN,72,9,0,1
1527,report,NOUN,72,14,0,0
1528,Saturday,PROPN,72,13,0,1
1529,project,NOUN,72,11,0,0
1530,generation,NOUN,72,15,0,0
1531,rank,NOUN,72,12,0,0
1532,seat,NOUN,72,15,0,0
1533,colour,VERB,72,9,0,0
1534,count,VERB,72,13,0,0
1535,alter,VERB,72,17,0,0
1536,wire,NOUN,72,10,0,0
1537,collect,VERB,72,14,0,0
1538,represent,VERB,72,15,0,0
1539,carefully,ADV,72,15,0,0
1540,broad,ADJ,72,14,0,0
1541,persuade,VERB,72,16,0,0
1542,capable,ADJ,72,14,0,0
1543,sufficient,ADJ,72,16,0,0
1544,despair,NOUN,72,11,0,0
1545,Injun,PROPN,72,1,0,1
1546,October,PROPN,71,10,0,1
1547,retire,VERB,71,12,0,0
1548,knock,VERB,71,14,0,0
1549,mix,VERB,71,13,0,0
1550,conceal,VERB,71,16,0,0
